age,sex,bmi,ps_ecog,first_syst_th,response_achieved,thyroid_disease_before,dyslipidemia_before,monotherapy,ttnt,ttnt_achieved,response_time_to,response_duration,progression,treatment_duration,discontinuation_reason,ae_grade_3_4,ae_liver,ae_hemato,discontinued_due_to_ae,ae_hyper_tag_grade_3_4,ae_hyper_tag_any
0.300977263476474,0,-0.191414941748778,0.128289501447696,-0.03106848830006,-0.31895156968767,0.0188982236504614,0.0552789992822782,0.0857492925712544,-0.293472554776814,1,-0.257419101205991,-0.138453860553358,0.409633120768445,-0.0855580942788036,0.563601861976635,0.0118812114130439,-0.248967648721456,0.0819341906680578,-0.0208514414057075,0,0.151185789203691
-0.16959945686052,0.0600096948208236,0.0455703208187174,-0.0929607620043967,-0.0836693060262848,0.787737198590801,-0.0261468617233544,-0.176733609064574,-0.034500696642312,0.40512500948397,-0.257419101205991,1,0.157905428568459,-0.291660682657517,0.291755499980816,-0.242742547389896,-0.0221285486967367,0.38801013706183,-0.0100833414921341,0.101262295818322,-0.108767571862743,0.0545234460066016
-0.282260205712519,-0.0666003206558706,-0.16394954717296,0.0367921133260441,0.205047483057016,0.311041553649207,-0.0204991461704559,-0.00860603667011218,0.268010460942171,0.74776224451035,-0.138453860553358,0.157905428568459,1,-0.00938995582722732,0.845387399142033,-0.0516362200206731,-0.00375598233089093,-0.0878922707233276,0.15171414448848,0.0377116074386759,-0.14400071928204,0.200375178848962
0.206415177196507,0.33232314944353,0.0663017251925971,0.179060998878883,-0.214496484029262,-0.269726621631161,0.231348920653502,0.0788110406239101,-0.249370695677665,-0.0359453580871155,0.409633120768445,-0.291660682657517,-0.00938995582722732,1,0.165102949446663,0.23643312187173,-0.045501575519329,-0.0203993543026575,-0.0424099549996971,-0.589890680120269,0.0378595993036933,0.302166093111201
-0.223683748766544,0.01093878014234,-0.211910710177257,-0.00982331455634736,0.0883136678844308,0.412365425764507,0,-0.109714272271915,0.0875788868022486,0.766783173241027,-0.0855580942788036,0.291755499980816,0.845387399142033,0.165102949446663,1,-0.254619914895199,-0.120113740477895,0.123773763409977,0.0784224969511227,-0.180575744155509,-0.224244992917971,0.149665539586303
0.32091922696794,-0.160128153805087,-0.157093042184423,0.143799327135763,0.272165526975909,-0.134742013909074,0.0413449115297362,-0.0303030303030303,0.218217890235992,-0.122316510614308,0.563601861976635,-0.242742547389896,-0.0516362200206731,0.23643312187173,-0.254619914895199,1,0.0524863881081478,-0.316358519698678,0.107624400500126,,0.0533760512683624,0
0.0977269742914714,0.108893101296094,0.345782508194975,0.177116070835549,-0.0103356757777475,0.140028008402801,0.204325749375128,0.039078497891868,0.0285265532596249,0.0305219744644477,0.0118812114130439,-0.0221285486967367,-0.00375598233089093,-0.045501575519329,-0.120113740477895,0.0524863881081478,1,-0.0632085858633704,0.174447157478065,0.375819649841731,0.798549409504691,0.220043114711676
-0.28552565572429,-0.180144173030723,0.0132153382619697,-0.110613039891848,-0.16813552751666,0.206933660807613,0.242681335848538,-0.134367242058395,-0.193262818798467,0.198726248821915,-0.248967648721456,0.38801013706183,-0.0878922707233276,-0.0203993543026575,0.123773763409977,-0.316358519698678,-0.0632085858633704,1,-0.00300616293902426,-0.019550613012972,0.0800640769025436,-0.0866719056601921
0.0567525368045003,-0.150187852296528,-0.254982189687601,-0.0235453040980094,-0.0392018002398397,0.0899094765086913,0.043355498476206,-0.101454977503793,-0.0814992670913371,0.00490870008093067,0.0819341906680578,-0.0100833414921341,0.15171414448848,-0.0424099549996971,0.0784224969511227,0.107624400500126,0.174447157478065,-0.00300616293902426,1,0.202042708452068,0.0250313087160879,0.151744244666721
-0.14591096983525,-0.0601929265428846,-0.0173165414677665,-0.186500961648063,0.242451250142482,0.165759764250143,-0.0428553579981013,0.0885879567828298,0.367905818213731,0.020888398034234,-0.0208514414057075,0.101262295818322,0.0377116074386759,-0.589890680120269,-0.180575744155509,,0.375819649841731,-0.019550613012972,0.202042708452068,1,0.367905818213731,0.208514414057075
-0.0262414591389195,0.111111111111111,0.408718816352022,-0.0587896351252215,-0.0237289498938125,-0.00431519798544787,0.288675134594813,0.0633300496381124,-0.074848118856512,-0.129634860984518,0,-0.108767571862743,-0.14400071928204,0.0378595993036933,-0.224244992917971,0.0533760512683624,0.798549409504691,0.0800640769025436,0.0250313087160879,0.367905818213731,1,0.288675134594813
-0.182715192783272,0.144337567297406,0.187871542920181,-0.0678844233302131,-0.0205498734131697,0.0738012404616746,0.125,0.0365636212063565,-0.162050930888041,0.0405947382147672,0.151185789203691,0.0545234460066016,0.200375178848962,0.302166093111201,0.149665539586303,0,0.220043114711676,-0.0866719056601921,0.151744244666721,0.208514414057075,0.288675134594813,1
